ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4932,-18.9172,-7.0056,0.2741,-9.8018,-0.1422,-2.4217,-4.0347,7.7201,0.6558,-0.9619,-0.1002,0.0,6.0,41.28,29.28,103.29,88.2,-117.42,0.0,1003.32,57.068,45.292576,14.277396,192.74,NaN,,4.53,9.677419,7.62,19 / 20,41040,2021-12-05 19:37:24:867
0.6129,-14.1765,-7.8987,-0.0115,-9.7662,-0.8898,0.6245,-4.4103,-7.0089,0.6259,0.3234,0.4416,0.0,5.22,37.32,36.18,151.14,80.9,-163.82,0.0,1003.5,54.415,45.292583,14.277395,192.77,NaN,,4.55,9.677419,332.69,20 / 21,41541,2021-12-05 19:37:25:368
3.1988,-20.2149,-5.3368,-0.0399,-9.804,0.2224,3.2387,-10.4108,-5.5593,-0.5622,0.682,-0.3415,0.0,12.9,40.32,27.78,163.35,86.3,170.34,0.0,1003.25,57.245,45.292583,14.277395,192.77,NaN,,4.55,9.677419,332.69,20 / 21,42040,2021-12-05 19:37:25:867
-2.1165,-14.1789,1.2785,0.5081,-9.7249,-1.1571,-0.137,-3.6519,-2.0393,0.701,1.3698,0.6407,0.0,8.76,37.8,32.52,135.91,77.69,-161.43,0.0,1003.27,58.121,45.2926,14.277384,192.8,NaN,,4.54,9.677419,322.1,20 / 20,42540,2021-12-05 19:37:26:367
1.1181,-15.2779,-2.7438,0.5677,-9.7891,-0.1497,-1.7935,-4.7657,3.2455,0.7688,-0.5709,-0.468,0.0,9.6,44.4,22.44,74.32,86.57,-104.77,0.0,1003.23,55.083,45.2926,14.277384,192.8,NaN,,4.54,9.677419,322.1,20 / 20,43040,2021-12-05 19:37:26:867
0.929,-14.1478,1.2378,0.7905,-9.5997,-1.8415,0.6748,-3.4802,3.8623,0.3492,0.2293,-0.0434,0.0,12.12,44.22,25.86,114.64,78.21,-156.77,0.0,1003.32,55.688,45.29261,14.277372,192.83,NaN,,4.43,12.903226,293.8,19 / 19,43540,2021-12-05 19:37:27:367
3.8548,-17.471,-7.3863,0.0213,-9.7972,-0.43,-2.0565,-0.2947,0.0541,0.4115,-1.1079,0.0452,0.0,16.62,45.3,16.26,126.49,87.48,-177.16,0.0,1003.25,56.308,45.29261,14.277372,192.83,NaN,,4.43,12.903226,293.8,19 / 19,44040,2021-12-05 19:37:27:867
-1.4581,-14.6051,2.5834,0.1454,-9.7509,-1.0335,0.6567,-3.0273,-4.0567,0.6858,1.0882,0.4807,0.0,15.3,40.26,20.22,116.82,78.98,-170.21,0.0,1003.47,57.255,45.29261,14.277349,192.86,NaN,,4.36,12.903226,243.84,18 / 18,44540,2021-12-05 19:37:28:367
-1.6688,-10.1829,0.4022,-0.0073,-9.8057,-0.1358,-1.6543,-5.7906,7.4982,0.5385,-0.6204,0.0989,0.0,15.3,38.64,17.7,124.46,83.58,-173.29,0.0,1003.27,59.027,45.29261,14.277349,192.86,NaN,,4.36,12.903226,243.84,18 / 18,45040,2021-12-05 19:37:28:867
-2.0064,-14.1142,1.9753,0.1298,-9.7131,-1.3451,-1.3724,-2.8521,3.5933,0.2551,0.4669,-0.0727,0.0,17.22,34.68,21.66,130.54,78.91,-179.49,0.0,1003.17,63.641,45.292606,14.277332,192.89,NaN,,4.3,12.903226,251.75,17 / 18,45540,2021-12-05 19:37:29:367
-1.0631,-9.5029,1.5371,-0.2943,-9.7938,-0.4069,-0.7688,0.2909,1.944,0.4695,-1.1372,-0.0465,0.0,16.38,38.76,19.44,175.4,87.06,144.13,0.0,1003.33,51.891,45.292606,14.277332,192.89,NaN,,4.3,12.903226,251.75,17 / 18,46041,2021-12-05 19:37:29:868
-0.5196,-11.7583,0.8164,0.1,-9.7058,-1.3991,-1.5342,1.7472,0.9203,-0.1071,0.7852,-0.0874,0.0,15.12,35.82,23.16,134.82,81.78,-175.91,0.0,1003.3,58.339,45.292606,14.277318,192.93,NaN,,4.28,12.903226,254.86,18 / 19,46541,2021-12-05 19:37:30:368
-0.0575,-7.8269,1.858,-0.3157,-9.7696,-0.7904,-0.3738,2.6515,2.0546,0.023,-0.3871,-0.0697,0.0,15.6,36.48,20.52,162.35,85.02,158.22,0.0,1003.52,52.906,45.292606,14.277318,192.93,NaN,,4.28,12.903226,254.86,18 / 19,47040,2021-12-05 19:37:30:867
-1.0271,-8.4183,0.4597,-0.3579,-9.6889,-1.472,-0.4394,-0.118,2.2621,0.004,0.831,0.1209,0.0,17.04,32.4,23.64,149.94,80.4,169.17,0.0,1003.36,53.613,45.292606,14.277298,192.96,NaN,,4.3,12.903226,266.86,17 / 18,47540,2021-12-05 19:37:31:367
-0.9553,-6.2395,1.0487,-0.3978,-9.7452,-1.0212,0.3978,2.4044,2.9414,-0.2696,0.142,-0.0227,0.0,9.48,31.98,27.6,172.29,82.96,168.81,0.0,1003.6,55.212,45.292606,14.277298,192.96,NaN,,4.3,12.903226,266.86,17 / 18,48040,2021-12-05 19:37:31:867
-1.1971,-8.2267,0.2849,-0.3631,-9.6168,-1.8858,-0.1325,3.406,0.9305,-0.3729,0.7815,0.1368,0.0,10.02,30.3,30.24,183.38,81.97,158.67,0.0,1003.29,60.945,45.29261,14.277282,192.99,NaN,,4.22,12.903226,311.89,18 / 18,48540,2021-12-05 19:37:32:367
-1.2426,-4.3265,0.0479,0.0084,-9.6887,-1.5162,-1.2511,5.3622,1.5641,0.0566,0.4578,0.0134,0.0,-2.28,29.7,35.46,183.45,81.11,-179.68,0.0,1003.6,56.221,45.29261,14.277282,192.99,NaN,,4.22,12.903226,311.89,18 / 18,49040,2021-12-05 19:37:32:867
-0.2825,-5.0854,0.1317,-0.2944,-9.689,-1.4856,1.2617,4.3426,1.4544,-0.4639,-0.1085,-0.0605,0.0,-2.4,34.74,37.44,196.93,81.12,168.79,0.0,1003.31,59.235,45.292618,14.277274,193.01,NaN,,4.14,12.903226,344.05,18 / 20,49540,2021-12-05 19:37:33:367
-2.0758,-4.779,-1.9753,0.0439,-9.7648,-0.9038,-1.0759,2.7879,-0.0324,0.1012,0.539,-0.0343,0.0,-10.44,41.94,32.16,196.52,84.71,-177.22,0.0,1003.89,52.416,45.292618,14.277274,193.01,NaN,,4.14,12.903226,344.05,18 / 20,50040,2021-12-05 19:37:33:867
0.8572,-4.3073,1.0439,-0.5712,-9.7042,-1.2933,0.1067,4.8462,1.4801,-0.6789,0.0656,-0.2077,0.0,-4.98,46.38,28.38,253.3,86.38,122.47,0.0,1003.35,58.824,45.29263,14.27727,193.02,NaN,,4.1,12.903226,307.91,19 / 19,50540,2021-12-05 19:37:34:367
-0.8667,-8.878,-1.1445,-0.27,-9.7543,-0.9752,-0.6901,4.6928,-0.799,0.1421,0.7284,0.1429,0.0,-5.94,44.64,25.08,236.96,84.36,144.98,0.0,1004.01,53.899,45.29263,14.27727,193.02,NaN,,4.1,12.903226,307.91,19 / 19,51040,2021-12-05 19:37:34:867
1.0367,-5.8061,0.4525,-0.7345,-9.7295,-0.984,-0.4052,1.4333,0.3926,-0.6893,-0.4756,-0.0575,0.0,-2.88,40.86,25.74,232.54,82.81,143.26,0.0,1003.36,57.665,45.29264,14.277257,193.03,NaN,,4.06,12.903226,356.45,19 / 19,51540,2021-12-05 19:37:35:367
2.6792,-10.1038,-0.1844,-0.6556,-9.7539,-0.7761,3.3348,-0.35,0.5918,0.0529,-0.4029,0.0445,0.0,-4.98,39.3,24.24,240.36,84.05,139.81,0.0,1003.74,56.207,45.29264,14.277257,193.03,NaN,,4.06,12.903226,356.45,19 / 19,52040,2021-12-05 19:37:35:867
-1.2833,-11.0903,-2.7774,-0.6151,-9.7871,-0.07,2.5329,1.5699,-1.4719,-0.6484,0.3924,-0.3501,0.0,-4.5,38.28,23.28,282.65,85.6,92.65,0.0,1003.29,53.855,45.292656,14.277249,193.03,NaN,,4.04,12.903226,328.98,19 / 20,52540,2021-12-05 19:37:36:367
3.3544,-9.0456,-5.9139,-0.862,-9.7045,-1.1178,-0.3208,-3.0067,-4.0467,0.2942,0.2971,0.138,0.0,-6.3,33.18,28.98,237.43,81.72,142.36,0.0,1003.65,53.973,45.292656,14.277249,193.03,NaN,,4.04,12.903226,328.98,19 / 20,53040,2021-12-05 19:37:36:867
0.9122,-9.4191,-4.111,-0.3103,-9.7998,-0.1941,0.1738,-0.7206,-5.7509,0.0737,-0.067,0.2382,0.0,-10.62,36.78,27.42,262.84,87.86,122.02,0.0,1003.28,54.972,45.29267,14.277238,193.03,NaN,,3.98,12.903226,352.84,17 / 18,53540,2021-12-05 19:37:37:367
-1.8412,-15.4934,-4.0296,-0.7118,-9.749,-0.7872,0.9513,-0.3883,-3.264,0.5159,0.1835,-0.0782,0.0,-11.34,37.38,30.66,224.65,81.24,162.18,0.0,1003.52,53.343,45.29267,14.277238,193.03,NaN,,3.98,12.903226,352.84,17 / 18,54040,2021-12-05 19:37:37:867
-1.3863,-15.5891,-2.4781,-0.7838,-9.7567,0.6022,-0.1643,-8.3344,-3.7841,1.4157,-0.6198,0.2681,0.0,-5.22,43.98,25.44,324.51,84.22,52.47,0.0,1003.46,56.76,45.292686,14.277234,193.03,NaN,,3.93,12.903226,341.7,20 / 21,54540,2021-12-05 19:37:38:367
-1.1349,-13.4223,1.5826,-0.5511,-9.7295,-1.0973,-0.5838,-3.6928,2.6799,-0.0894,0.3521,0.1288,0.0,-6.66,39.66,29.28,227.62,82.81,153.33,0.0,1003.3,56.027,45.292686,14.277234,193.03,NaN,,3.93,12.903226,341.7,20 / 21,55040,2021-12-05 19:37:38:867
-1.8747,-15.1582,6.7566,-0.4874,-9.7881,-0.3543,-0.8295,-1.6829,3.0359,0.5239,-1.2227,0.1166,0.0,-7.98,41.76,24.24,225.87,85.1,158.52,0.0,1003.36,54.406,45.292706,14.277227,193.03,NaN,,3.91,12.903226,350.2,19 / 19,55540,2021-12-05 19:37:39:367
-1.0176,-10.1374,0.0575,-0.6349,-9.6983,-1.3074,-1.1656,1.9481,1.2332,-0.1029,0.9086,-0.1222,0.0,-8.16,39.96,30.42,229.56,81.48,154.1,0.0,1003.24,58.254,45.292706,14.277227,193.03,NaN,,3.91,12.903226,350.2,19 / 19,56040,2021-12-05 19:37:39:867
-2.5571,-13.3361,1.4007,-0.6559,-9.7833,-0.1665,0.1651,-6.3661,1.0356,0.2233,-0.5239,0.0299,0.0,-10.38,45.3,25.14,283.97,86.04,104.24,0.0,1003.48,54.161,45.29272,14.277226,193.02,NaN,,3.95,12.903226,12.15,19 / 21,56540,2021-12-05 19:37:40:367
-1.5922,-7.1086,-0.0144,-0.4335,-9.7176,-1.2451,-1.2928,-0.1612,1.8005,-0.1023,0.66,-0.1241,0.0,-12.06,44.58,28.02,231.66,82.27,160.8,0.0,1003.33,56.63,45.29272,14.277226,193.02,NaN,,3.95,12.903226,12.15,19 / 21,57040,2021-12-05 19:37:40:867
-0.7662,-9.5125,2.7893,-0.5835,-9.7849,-0.2909,0.1309,3.3827,2.259,-0.1102,-0.7621,0.0048,0.0,-13.02,48.48,19.5,283.97,86.19,116.5,0.0,1003.95,53.262,45.292736,14.277228,193.0,NaN,,4.05,12.903226,4.33,17 / 18,57540,2021-12-05 19:37:41:367
-0.9457,-6.2323,-0.3041,-0.73,-9.7251,-1.0293,-0.2157,3.4928,0.7252,-0.5122,0.7461,0.1209,0.0,-9.6,45.24,22.02,253.29,82.61,144.66,0.0,1003.21,57.586,45.292736,14.277228,193.0,NaN,,4.05,12.903226,4.33,17 / 18,58040,2021-12-05 19:37:41:867
-1.1612,-5.0208,0.9218,-0.5713,-9.7881,-0.1924,-1.1478,3.9892,0.7526,0.3925,0.0277,-0.0789,0.0,-13.38,45.36,14.82,299.25,86.48,108.61,0.0,1003.78,55.471,45.29275,14.277227,192.98,NaN,,4.14,12.903226,13.55,17 / 17,58540,2021-12-05 19:37:42:367
0.5267,-5.4661,1.0463,-0.764,-9.7673,-0.4314,0.9125,3.7433,0.6349,-0.682,0.222,-0.0819,0.0,-10.98,43.2,15.42,288.11,84.87,119.45,0.0,1003.32,54.967,45.29275,14.277227,192.98,NaN,,4.14,12.903226,13.55,17 / 17,59040,2021-12-05 19:37:42:867
-2.2267,-5.7295,0.5315,-0.5872,-9.7762,-0.5008,0.0197,4.1976,0.7737,0.15,0.4297,0.0195,0.0,-18.36,44.52,9.78,299.07,85.49,130.46,0.0,1003.67,54.605,45.292763,14.27723,192.96,NaN,,4.26,12.903226,13.02,17 / 18,59540,2021-12-05 19:37:43:367
-2.095,-9.953,-1.7382,-1.194,-9.6931,-0.8877,1.4885,3.3866,2.2883,-0.8084,0.2324,-0.1173,0.0,-15.72,45.48,11.52,302.98,81.27,126.63,0.0,1003.34,59.539,45.292763,14.27723,192.96,NaN,,4.26,12.903226,13.02,17 / 18,60040,2021-12-05 19:37:43:867
-1.3935,-6.2969,-0.5339,-0.8336,-9.7656,-0.3283,0.3499,1.2205,-1.0293,0.0388,0.2629,-0.0471,0.0,-19.08,46.2,2.04,337.29,84.76,111.49,0.0,1003.5,50.356,45.29278,14.277238,192.94,NaN,,4.23,12.903226,41.76,17 / 19,60540,2021-12-05 19:37:44:367
0.6034,-10.8509,-6.5316,-0.4737,-9.7832,-0.4851,1.077,-1.0677,-6.0465,-0.1872,0.4156,0.3775,0.0,-20.22,45.48,2.04,314.85,86.04,135.68,0.0,1003.43,59.659,45.29278,14.277238,192.94,NaN,,4.23,12.903226,41.76,17 / 19,61040,2021-12-05 19:37:44:867
3.0719,-10.9011,-2.253,-1.3119,-9.717,-0.1708,4.0151,-0.746,-2.901,1.3168,0.6184,-0.0819,0.0,-15.12,45.72,-0.54,357.43,82.25,97.42,0.0,1003.48,53.361,45.292786,14.277249,192.92,NaN,,4.2,12.903226,63.25,20 / 21,61540,2021-12-05 19:37:45:367
2.921,-9.546,-3.0551,-1.1332,-9.611,1.586,-2.111,-7.6542,-3.2189,-0.1114,0.0974,-0.0086,0.0,-14.88,43.32,-4.74,49.06,78.54,35.55,0.0,1003.31,51.824,45.292786,14.277249,192.92,NaN,,4.2,12.903226,63.25,20 / 21,62040,2021-12-05 19:37:45:867
3.522,-9.3784,-4.3696,-1.3846,-9.7007,-0.3856,4.9066,0.3224,-3.984,1.2575,0.4278,-0.0789,0.0,-13.5,43.62,1.62,343.52,81.57,105.56,0.0,1003.36,55.499,45.29279,14.27727,192.89,NaN,,4.17,12.903226,91.14,18 / 20,62540,2021-12-05 19:37:46:367
-0.3496,-15.0839,-6.0623,-1.2969,-9.6446,1.2124,1.2179,-7.1632,-5.206,-0.3209,0.2586,0.2773,0.0,-14.04,42.18,-0.6,31.2,79.57,46.93,0.0,1003.24,51.946,45.29279,14.27727,192.89,NaN,,4.17,12.903226,91.14,18 / 20,63040,2021-12-05 19:37:46:867
-3.4789,-16.5732,-6.6944,-1.0394,-9.7164,-0.8258,-3.1123,-3.773,0.3398,0.5984,1.0405,0.3622,0.0,-17.04,40.98,6.3,310.4,79.92,133.93,0.0,1003.28,52.589,45.292793,14.277289,192.87,NaN,,4.16,12.903226,83.55,19 / 19,63540,2021-12-05 19:37:47:367
-1.7335,-14.2699,0.7207,-1.2679,-9.7243,0.0149,-0.4655,-4.5456,0.7057,0.0309,-0.8452,-0.085,0.0,-17.16,42.0,2.94,345.71,82.9,98.44,0.0,1003.33,53.555,45.292793,14.277289,192.87,NaN,,4.16,12.903226,83.55,19 / 19,64040,2021-12-05 19:37:47:867
-3.0575,-10.973,1.6185,-1.2012,-9.632,-1.3971,-1.3463,0.4835,2.3955,0.2264,0.3967,-0.1027,0.0,-15.24,41.16,8.16,304.38,79.17,139.31,0.0,1003.21,53.163,45.292797,14.277312,192.84,NaN,,4.24,12.903226,82.34,17 / 18,64540,2021-12-05 19:37:48:367
-1.9657,-8.7223,2.9857,-1.3735,-9.7092,0.1213,-0.0966,3.3907,2.3736,-0.3417,-1.1506,-0.22,0.0,-15.24,42.0,3.12,355.45,81.92,84.95,0.0,1003.4,54.259,45.292797,14.277312,192.84,NaN,,4.24,12.903226,82.34,17 / 18,65040,2021-12-05 19:37:48:867
-1.7742,-10.1398,0.0311,-1.2129,-9.701,-0.7679,-0.8773,-2.4859,2.5468,0.2246,0.3081,0.0189,0.0,-15.72,41.1,13.68,290.4,80.28,136.15,0.0,1003.3,59.704,45.2928,14.277339,192.82,NaN,,4.35,12.903226,75.64,17 / 17,65540,2021-12-05 19:37:49:367
-0.17,-5.2626,2.2985,-1.3345,-9.7108,0.2987,0.5013,0.4521,1.4275,-0.0852,-1.2985,0.0109,0.0,-16.26,43.86,8.64,339.42,82.34,87.5,0.0,1003.38,56.321,45.2928,14.277339,192.82,NaN,,4.35,12.903226,75.64,17 / 17,66040,2021-12-05 19:37:49:867
-1.1253,-5.6649,1.257,-1.1792,-9.664,-1.1774,0.0539,3.9991,2.4344,-0.2067,0.547,-0.1192,0.0,-13.32,42.48,18.66,292.61,80.02,118.66,0.0,1003.41,55.682,45.29281,14.277363,192.8,NaN,,4.48,12.903226,57.31,18 / 19,66541,2021-12-05 19:37:50:368
-0.8955,-5.6505,2.1357,-1.5159,-9.6729,0.5544,0.539,6.0432,0.7457,-0.1976,-0.6228,-0.121,0.0,-14.34,43.86,13.92,341.52,80.53,69.91,0.0,1003.99,54.419,45.29281,14.277363,192.8,NaN,,4.48,12.903226,57.31,18 / 19,67040,2021-12-05 19:37:50:867
-0.0814,-4.6832,0.7566,-1.3641,-9.6977,-0.5136,2.3123,5.2467,0.8033,-0.1218,-0.5318,-0.1583,0.0,-6.54,40.02,26.88,276.21,81.45,110.63,0.0,1003.47,53.539,45.292824,14.277387,192.79,NaN,,4.59,12.903226,42.16,20 / 20,67540,2021-12-05 19:37:51:367
-3.328,-4.7862,2.4302,-1.173,-9.7346,0.1769,-3.108,4.1584,0.7928,-0.3368,0.9898,-0.3146,0.0,-11.1,42.72,18.9,317.65,83.05,81.42,0.0,1004.2,56.885,45.292824,14.277387,192.79,NaN,,4.59,12.903226,42.16,20 / 20,68040,2021-12-05 19:37:51:867
-0.6321,-5.1285,0.0838,-1.1135,-9.7337,-0.4316,0.1701,4.4112,0.5082,-0.5842,0.6685,-0.1063,0.0,-7.98,41.1,23.4,320.0,79.77,69.89,0.0,1003.48,56.507,45.29283,14.277399,192.78,NaN,,4.49,12.903226,28.7,19 / 19,68540,2021-12-05 19:37:52:367
-3.2945,-7.6186,0.3376,-1.0299,-9.7483,0.284,-0.0331,3.1305,0.1374,0.4176,-0.2301,-0.1002,0.0,-12.66,42.78,17.58,332.45,81.79,70.51,0.0,1004.19,55.662,45.29283,14.277399,192.78,NaN,,4.49,12.903226,28.7,19 / 19,69040,2021-12-05 19:37:52:867
-1.2738,-6.7159,1.5012,-1.2145,-9.7179,-0.5077,1.5257,2.1376,3.3066,-1.3503,-1.1427,-0.2676,0.0,-9.66,43.14,20.52,350.31,79.29,38.31,0.0,1003.37,54.919,45.29284,14.277408,192.77,NaN,,4.39,12.903226,28.55,20 / 21,69540,2021-12-05 19:37:53:367
-1.7023,-8.957,-1.0511,-1.0822,-9.7401,-0.3592,-0.6202,0.7831,-0.6919,0.015,0.1511,-0.0227,0.0,-11.4,42.0,21.42,290.36,83.32,108.36,0.0,1003.89,58.336,45.29284,14.277408,192.77,NaN,,4.39,12.903226,28.55,20 / 21,70040,2021-12-05 19:37:53:867
-0.407,-8.4326,-0.6177,-1.342,-9.7042,0.4455,-0.6213,-2.8802,-6.4025,-1.3979,0.0772,0.4581,0.0,-8.34,42.72,20.88,319.33,81.71,71.64,0.0,1003.38,54.84,45.292847,14.27741,192.76,NaN,,4.25,12.903226,30.1,20 / 20,70541,2021-12-05 19:37:54:368
0.4908,-11.8229,-2.5044,-1.711,-9.6561,-0.0522,4.8139,0.7757,-2.8808,1.26,0.0919,-0.2694,0.0,-10.74,43.26,19.8,311.1,79.95,91.75,0.0,1003.87,54.891,45.292847,14.27741,192.76,NaN,,4.25,12.903226,30.1,20 / 20,71040,2021-12-05 19:37:54:867
0.079,-9.0671,-3.3089,-1.3356,-9.7086,-0.3605,-0.7809,-3.0984,-1.8518,-1.0729,-1.6112,0.2193,0.0,-6.54,43.44,20.52,335.67,78.43,51.59,0.0,1003.37,55.602,45.292866,14.277415,192.76,NaN,,4.14,12.903226,342.24,20 / 21,71540,2021-12-05 19:37:55:367
4.8556,-11.5643,-5.3895,-1.4853,-9.6935,0.0155,6.3409,-1.8709,-5.405,1.1354,0.6349,-0.2529,0.0,-8.1,40.08,26.46,274.13,81.57,115.48,0.0,1003.76,52.325,45.292866,14.277415,192.76,NaN,,4.14,12.903226,342.24,20 / 21,72040,2021-12-05 19:37:55:867
0.1317,-9.85,-3.68,-1.0142,-9.6871,1.1405,1.1458,-0.1629,-4.8205,-0.3668,0.2751,-0.9396,0.0,-4.62,43.02,22.74,313.09,82.08,69.56,0.0,1003.38,55.856,45.292873,14.277411,192.75,NaN,,2.93,12.903226,354.56,20 / 20,72540,2021-12-05 19:37:56:367
5.842,-11.4901,-2.4517,-1.7322,-9.6473,-0.3141,-0.7316,-5.9897,-5.1161,0.2044,-0.2038,0.7257,0.0,-7.02,40.98,25.8,289.63,79.66,100.28,0.0,1003.52,57.002,45.292873,14.277411,192.75,NaN,,2.93,12.903226,354.56,20 / 20,73040,2021-12-05 19:37:56:867
-1.8987,-10.0823,-7.8341,-1.4413,-9.6339,1.1315,0.4094,-8.6535,-4.7876,1.6198,-0.8837,0.3567,0.0,-3.78,43.68,19.86,330.51,79.23,51.87,0.0,1003.45,53.625,45.292873,14.277411,192.75,NaN,,2.93,12.903226,354.56,19 / 20,73540,2021-12-05 19:37:57:367
0.4549,-13.0416,-2.5188,-1.3044,-9.7186,-0.1343,-3.0053,-3.4523,2.8781,0.3192,0.8671,0.4337,0.0,-9.3,40.08,25.8,293.39,82.32,95.88,0.0,1003.64,59.746,45.292873,14.277411,192.75,NaN,,2.93,12.903226,354.56,19 / 20,74040,2021-12-05 19:37:57:867
-2.3488,-16.0225,-2.1453,-1.526,-9.6107,1.2153,3.3145,-1.1803,-3.7412,-0.4523,1.4865,-0.7667,0.0,-3.72,43.38,22.26,321.74,79.76,60.41,0.0,1003.53,54.627,45.29289,14.277409,192.74,NaN,,3.92,12.903226,349.99,18 / 19,74540,2021-12-05 19:37:58:367
-4.5324,-13.1565,1.9513,-1.4477,-9.6927,-0.3553,-1.8732,-6.3083,-5.8842,0.4707,0.5091,0.5766,0.0,-7.74,38.46,28.44,248.22,80.89,139.16,0.0,1003.62,56.215,45.29289,14.277409,192.74,NaN,,3.92,12.903226,349.99,18 / 19,75040,2021-12-05 19:37:58:867
-1.3911,-12.5795,-1.3025,-1.3691,-9.6845,0.7114,-2.0236,-3.6732,9.0645,0.0651,-0.585,0.0219,0.0,-6.18,42.78,22.74,305.19,82.73,80.05,0.0,1003.73,53.995,45.292904,14.277407,192.74,NaN,,5.33,12.903226,9.17,20 / 20,75540,2021-12-05 19:37:59:367
-1.5754,-10.02,1.2426,-0.8037,-9.7329,-0.8912,-0.7717,-0.2871,2.1339,0.0443,0.4132,0.0329,0.0,-7.26,39.12,27.84,244.91,82.97,137.96,0.0,1003.33,51.325,45.292904,14.277407,192.74,NaN,,5.33,12.903226,9.17,20 / 20,76040,2021-12-05 19:37:59:867
-2.4709,-11.9474,0.7279,-1.2617,-9.7087,0.5644,-0.0695,1.8843,3.0198,-0.0821,-1.0529,0.1221,0.0,-4.86,43.08,21.66,317.19,81.9,65.9,0.0,1003.56,52.013,45.292923,14.277411,192.72,NaN,,5.83,12.903226,20.33,19 / 19,76540,2021-12-05 19:38:00:367
-2.0687,-7.19,-0.0982,-0.7915,-9.7134,-1.0929,-0.8103,3.6965,1.7345,-0.2165,1.2507,-0.0062,0.0,-7.44,39.06,28.26,239.47,82.09,144.09,0.0,1003.42,56.205,45.292923,14.277411,192.72,NaN,,5.83,12.903226,20.33,19 / 19,77041,2021-12-05 19:38:00:868
-2.1788,-6.2922,2.1046,-0.975,-9.7552,0.236,-2.0562,4.3202,0.1854,0.9503,-0.2765,0.1893,0.0,-10.08,43.8,18.36,320.52,84.13,76.39,0.0,1003.69,52.052,45.29294,14.27742,192.7,NaN,,5.67,12.903226,15.45,18 / 18,77540,2021-12-05 19:38:01:367
-1.02,-6.1341,0.8691,-1.0075,-9.6807,-1.1999,0.0306,3.9823,1.1592,-0.2421,1.1633,-0.0569,0.0,-3.3,39.9,27.18,259.45,81.09,120.14,0.0,1003.37,58.721,45.29294,14.27742,192.7,NaN,,5.67,12.903226,15.45,18 / 18,78040,2021-12-05 19:38:01:867
-6.5292,-6.2084,3.4478,-1.3478,-9.7082,0.3245,-0.2061,5.4224,1.2438,0.2844,-0.1537,-0.0361,0.0,-10.26,43.5,18.54,320.74,83.36,75.47,0.0,1003.96,52.5,45.292953,14.277423,192.68,NaN,,5.63,12.903226,3.19,18 / 20,78540,2021-12-05 19:38:02:367
-0.5674,-5.6481,1.0535,-1.0278,-9.6605,-1.3374,0.4604,4.0124,2.3909,-0.9361,0.0448,-0.1363,0.0,-6.24,41.22,25.08,283.75,82.54,101.32,0.0,1003.45,57.473,45.292953,14.277423,192.68,NaN,,5.63,12.903226,3.19,18 / 20,79040,2021-12-05 19:38:02:867
-3.5459,-5.7894,0.3735,-0.8863,-9.765,-0.1717,-1.745,2.4696,-0.8267,-0.029,-0.0364,-0.231,0.0,-9.9,42.12,21.06,293.23,84.72,100.97,0.0,1003.84,54.779,45.292976,14.277426,192.66,NaN,,5.5,12.903226,356.49,18 / 18,79540,2021-12-05 19:38:03:367
-0.1508,-7.5946,0.6393,-1.1455,-9.7356,-0.2765,-1.2775,-2.8894,-2.0077,-0.9159,-0.8611,0.2351,0.0,-4.56,41.28,24.66,278.77,83.1,103.57,0.0,1003.47,55.284,45.292976,14.277426,192.66,NaN,,5.5,12.903226,356.49,18 / 18,80040,2021-12-05 19:38:03:867
-4.5156,-7.6497,-0.5196,-1.567,-9.6766,0.2796,7.7275,-2.618,-4.2708,1.1738,0.911,-0.1748,0.0,-8.52,43.44,19.38,318.0,80.66,79.88,0.0,1003.71,53.377,45.292988,14.277428,192.63,NaN,,5.5,12.903226,1.04,20 / 21,80540,2021-12-05 19:38:04:367
-0.4094,-11.4997,-6.9434,-1.4039,-9.6898,-0.5542,-0.2385,-0.256,0.0107,-0.4327,-1.2355,-0.0062,0.0,-5.04,42.36,22.32,332.08,76.58,51.81,0.0,1003.54,53.939,45.292988,14.277428,192.63,NaN,,5.5,12.903226,1.04,20 / 21,81040,2021-12-05 19:38:04:867
4.2738,-11.0879,-4.3193,-1.3401,-9.7133,-0.163,5.6138,-1.3746,-4.1563,0.6277,-0.2771,-0.1357,0.0,-7.14,39.6,26.28,275.32,80.39,114.18,0.0,1003.69,51.968,45.293007,14.277427,192.6,NaN,,5.35,12.903226,349.84,20 / 20,81540,2021-12-05 19:38:05:367
